location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
28,9,0,2,0,1,2,1,2,1,0,0,0,0
38,9,0,1,0,0,3,1,2,1,0,0,0,1
34,9,1,0,0,1,2,1,2,1,0,1,0,1
32,9,0,2,0,1,1,0,2,1,0,1,0,1
28,9,0,3,0,0,3,0,1,0,0,1,0,1
11,9,0,3,0,1,2,2,2,1,0,0,0,1
12,9,0,0,0,0,3,0,2,1,0,0,0,1
20,9,0,2,0,1,1,2,2,1,0,0,0,1
2,9,1,2,0,0,3,1,2,1,0,1,1,0
4,9,0,1,0,1,2,0,0,0,0,1,0,0
39,9,1,1,0,1,2,1,2,1,0,1,1,1
36,9,1,1,0,0,3,0,2,1,0,0,0,0
33,9,0,2,0,1,0,1,2,1,0,1,0,1
29,9,1,1,0,1,0,2,2,1,0,1,0,0
24,9,0,1,0,1,1,0,1,0,0,0,0,0
40,9,1,2,0,1,0,0,1,0,0,1,1,0
4,9,1,1,0,1,0,0,0,0,0,1,1,0
35,9,0,0,0,0,3,0,1,0,0,0,0,0
7,9,0,3,0,0,3,2,2,2,0,1,0,1
34,9,0,3,0,1,1,0,1,0,0,0,0,0
13,9,0,3,0,1,0,2,2,1,0,0,0,0
30,9,1,3,0,1,2,2,1,1,0,0,0,1
29,9,0,1,0,1,1,0,1,0,0,1,0,1
10,9,1,3,0,1,0,2,1,1,0,0,1,1
41,9,1,1,0,0,3,1,2,1,0,0,1,0
37,9,0,3,0,0,3,0,1,0,0,0,0,0
36,9,1,2,0,1,1,1,2,1,0,0,0,1
31,9,1,3,0,0,3,0,0,0,0,1,0,0
33,9,1,3,0,1,1,1,2,1,0,1,0,1
15,9,0,3,0,0,3,0,0,0,0,1,0,1
7,9,0,2,0,1,0,0,0,0,0,0,0,1
42,9,1,3,0,0,3,2,1,1,0,0,1,0
38,9,1,3,0,1,0,1,2,1,0,1,0,0
29,9,1,3,0,1,2,2,2,2,0,1,0,1
35,9,1,2,0,0,3,2,2,1,0,1,0,1
32,9,1,3,0,0,3,2,1,1,0,1,0,1
32,9,0,3,0,1,2,0,2,1,0,1,0,0
9,9,1,0,0,0,3,1,1,1,0,0,0,0
43,9,0,3,0,0,3,0,1,0,0,1,0,1
39,9,0,3,0,0,3,0,2,1,0,0,0,1
37,9,0,3,0,0,3,2,2,1,0,0,0,1
35,9,1,3,0,1,1,0,1,0,0,0,0,1
41,9,1,3,0,1,0,1,2,1,0,0,0,1
38,9,0,3,0,0,3,2,2,1,0,1,0,0
33,9,0,1,0,1,1,0,1,0,0,0,0,0
17,9,1,1,0,1,0,2,2,1,0,0,0,1
15,9,0,2,0,1,1,0,0,0,0,0,0,0
38,9,1,1,0,1,0,2,2,1,0,0,1,1
8,9,0,2,0,1,0,2,2,1,0,0,0,0
40,9,1,3,0,0,3,0,0,0,0,0,0,0
38,9,1,1,0,1,1,0,0,0,0,0,0,0
34,9,0,1,0,1,2,1,2,1,0,1,0,0
23,9,1,3,0,1,1,0,1,0,0,0,0,0
23,9,1,1,0,0,3,0,0,0,0,0,0,0
6,9,0,3,0,0,3,0,1,0,0,0,0,0
8,9,0,3,0,0,3,0,1,2,0,1,0,0
12,9,0,3,0,1,1,0,2,1,0,0,0,1
0,9,1,2,0,0,3,1,2,1,0,1,0,0
3,9,0,2,0,0,3,0,0,0,0,1,0,1
41,9,0,1,0,0,3,0,2,1,0,1,0,1
25,9,1,2,0,0,3,1,2,2,0,0,1,1
39,9,1,3,0,1,0,1,1,2,0,0,0,0
36,9,1,3,0,0,3,2,2,1,0,0,0,0
33,9,0,3,0,0,3,0,0,0,0,1,0,0
0,9,0,2,0,0,3,0,0,0,0,1,0,1
7,9,1,1,0,1,0,1,1,1,0,0,1,0
42,9,0,3,0,1,1,1,2,1,0,0,0,0
40,9,0,2,0,1,0,1,2,1,0,0,0,0
22,9,0,3,0,0,3,1,2,1,0,1,0,0
35,9,0,1,0,1,1,0,1,0,0,0,0,1
34,9,0,3,0,0,3,1,2,1,0,0,0,1
1,9,1,3,0,0,3,0,0,0,0,0,1,0
9,9,1,2,0,1,2,0,2,1,0,0,0,1
43,9,1,3,0,0,3,2,2,1,0,0,0,1
41,9,0,3,0,1,2,1,1,1,0,0,0,1
6,9,1,3,0,0,3,0,1,0,0,0,1,1
37,9,0,3,0,0,3,1,1,1,0,0,0,0
7,9,0,1,0,1,2,1,1,1,0,0,0,1
5,9,0,2,0,0,3,1,2,1,0,1,0,0
33,9,1,3,0,1,1,2,2,1,0,1,0,1
42,9,0,1,0,0,3,0,1,0,0,0,0,1
38,9,0,1,0,0,3,2,2,1,0,0,0,0
2,9,1,2,0,1,0,0,2,1,0,1,1,0
4,9,0,3,0,1,0,0,0,0,0,1,0,1
11,9,1,3,0,0,3,0,0,0,0,0,0,1
43,9,1,0,0,0,3,1,2,1,0,1,0,0
39,9,0,1,0,1,1,2,1,1,0,1,0,1
12,9,1,3,0,1,0,0,0,0,0,0,0,1
3,9,0,4,0,1,1,0,1,0,0,0,0,1
0,9,1,1,0,0,3,1,2,1,0,1,0,1
18,9,1,1,0,0,3,0,0,0,0,1,0,1
2,9,1,3,0,1,2,0,1,0,0,0,1,0
40,9,1,3,0,0,3,2,2,1,0,1,0,1
27,9,0,0,0,0,3,2,2,1,0,0,0,1
4,9,1,2,0,0,3,0,1,0,0,0,1,1
1,9,0,0,0,1,2,0,1,0,0,0,0,0
23,9,1,4,0,0,3,0,1,0,0,0,1,0
28,9,0,3,0,0,3,0,0,0,0,0,0,0
9,9,0,4,0,0,3,2,2,1,0,1,0,1
41,9,1,1,0,0,3,2,2,1,0,0,0,0
6,9,0,0,0,0,3,2,1,1,0,0,0,0
7,9,1,3,0,1,0,1,2,1,0,1,0,0
5,9,0,1,0,0,3,1,2,1,0,1,0,0
0,9,0,3,0,1,1,0,0,0,0,0,0,0
24,9,0,3,0,0,3,1,2,2,0,1,0,1
12,9,1,1,0,1,0,0,1,0,0,1,1,0
21,9,0,1,0,1,0,0,1,0,0,0,0,1
17,9,1,1,0,0,3,1,1,1,0,1,1,1
42,9,1,3,0,1,0,2,2,1,0,1,0,1
7,9,1,3,0,0,3,2,2,1,0,0,1,0
2,9,1,1,0,0,3,1,2,1,0,1,0,0
1,9,0,0,0,0,3,1,2,1,0,1,0,1
16,9,1,3,0,1,1,1,1,1,0,0,1,1
43,9,1,3,0,0,3,2,1,1,0,0,0,1
8,9,1,0,0,0,3,0,0,0,0,1,1,1
15,9,1,1,0,0,3,0,0,0,0,1,1,0
3,9,1,0,0,1,1,2,2,1,0,1,0,1
5,9,1,3,0,0,3,0,1,0,0,1,0,0
4,9,1,0,0,1,1,0,1,0,0,0,1,1
26,9,0,1,0,1,0,0,0,0,0,0,0,0
9,9,0,0,0,0,3,0,1,0,0,1,0,1
9,9,0,4,0,1,2,0,1,0,0,0,0,0
27,9,1,3,0,0,3,0,1,0,0,0,1,1
4,9,0,3,0,1,2,1,2,1,0,0,0,0
12,9,1,2,0,1,0,0,2,1,0,1,0,1
2,9,1,1,0,1,2,0,1,0,0,0,0,0
7,9,0,0,0,1,2,2,1,1,0,0,0,1
33,9,1,1,0,0,3,1,1,2,0,0,0,1
10,9,0,1,0,1,0,0,2,1,0,0,0,0
