location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
12,5,1,3,1,0,3,1,2,1,1,1,0,0
34,5,0,1,1,0,3,1,2,1,1,0,0,0
32,5,0,2,1,0,3,0,0,0,1,0,0,0
28,5,1,0,1,0,3,0,0,0,1,1,0,0
27,5,1,2,1,1,2,1,2,1,1,0,0,1
6,5,0,1,1,0,3,0,1,0,1,0,0,0
39,5,1,4,1,0,3,1,2,1,1,0,1,1
34,5,1,1,1,1,1,0,2,2,1,1,0,0
36,5,1,3,1,1,1,2,1,1,1,1,0,1
33,5,1,0,1,1,2,0,1,2,1,1,0,1
40,5,0,3,1,1,2,1,2,1,1,1,0,0
29,5,0,1,1,0,3,2,2,1,1,1,0,1
11,5,1,2,1,0,3,0,1,0,1,1,0,1
29,5,0,2,1,0,3,0,0,0,1,0,0,1
40,5,1,3,1,1,0,2,2,1,1,0,1,1
35,5,1,0,1,1,1,2,1,1,1,1,0,0
34,5,1,1,1,1,0,2,2,1,1,0,0,1
24,5,1,3,1,1,0,0,1,0,1,1,1,1
30,5,0,3,1,0,3,1,2,1,1,1,0,1
8,5,1,1,1,0,3,2,2,1,1,0,0,1
41,5,0,0,1,0,3,1,2,1,1,0,0,1
41,5,1,3,1,0,3,0,1,0,1,0,1,1
3,5,1,3,1,0,3,1,2,1,1,0,0,0
37,5,1,3,1,0,3,1,2,1,1,1,0,1
10,5,0,0,1,0,3,1,2,1,1,1,0,0
36,5,1,1,1,0,3,0,1,0,1,1,0,0
31,5,0,2,1,1,1,1,2,1,1,1,0,1
37,5,1,1,1,1,1,2,2,1,1,1,0,0
42,5,0,4,1,0,3,0,2,1,1,0,0,0
38,5,0,1,1,0,3,2,2,1,1,0,0,0
35,5,0,0,1,0,3,1,2,1,1,0,0,1
32,5,0,2,1,0,3,0,0,0,1,1,0,1
43,5,0,3,1,1,2,2,1,1,1,0,0,0
39,5,0,3,1,1,2,0,1,0,1,0,0,1
25,5,0,0,1,1,0,0,0,0,1,0,0,1
37,5,0,1,1,0,3,2,1,1,1,0,0,0
33,5,1,2,1,1,1,0,1,0,1,0,0,0
14,5,1,1,1,1,0,1,2,1,1,0,1,0
10,5,0,1,1,0,3,1,2,1,1,0,0,0
36,5,0,1,1,1,2,0,1,0,1,0,0,1
40,5,1,2,1,1,1,1,2,1,1,0,0,1
38,5,0,0,1,0,3,1,2,1,1,1,0,1
31,5,0,1,1,0,3,0,0,0,1,1,0,0
34,5,0,0,1,0,3,1,2,1,1,0,0,1
27,5,1,3,1,1,2,2,2,2,1,0,1,1
34,5,0,3,1,1,2,1,1,1,1,0,0,0
13,5,0,3,1,1,2,1,2,1,1,0,0,0
21,5,0,0,1,0,3,1,1,1,1,1,0,0
38,5,1,3,1,0,3,0,0,0,1,1,1,0
41,5,0,2,1,0,3,1,1,1,1,0,0,1
34,5,1,3,1,1,0,1,1,1,1,0,0,1
39,5,1,3,1,1,2,0,1,2,1,0,0,0
36,5,0,3,1,1,0,0,1,0,1,0,0,0
28,5,0,1,1,0,3,0,0,0,1,1,0,1
17,5,1,1,1,1,0,2,2,1,1,1,0,1
0,5,1,2,1,0,3,1,2,1,1,0,1,1
11,5,1,3,1,0,3,0,0,0,1,1,1,1
42,5,1,1,1,1,2,1,2,1,1,1,0,0
40,5,0,4,1,0,3,2,1,1,1,0,0,1
13,5,1,1,1,1,2,0,2,1,1,0,0,1
35,5,1,1,1,1,1,2,2,1,1,0,0,0
2,5,1,1,1,0,3,1,2,1,1,1,1,1
27,5,0,1,1,0,3,1,2,1,1,0,0,1
1,5,1,1,1,1,2,1,2,1,1,1,1,0
43,5,0,2,1,1,1,2,1,1,1,0,0,0
41,5,0,1,1,1,2,1,1,1,1,0,0,1
37,5,1,3,1,1,2,0,0,0,1,0,0,1
28,5,0,2,1,0,3,2,2,1,1,1,0,1
5,5,0,3,1,0,3,2,2,1,1,1,0,0
28,5,1,1,1,0,3,0,1,0,1,0,1,1
24,5,0,3,1,0,3,1,2,2,1,0,0,1
7,5,0,2,1,1,1,1,2,1,1,0,0,0
42,5,0,0,1,1,2,0,1,0,1,1,0,0
38,5,1,3,1,1,1,2,2,1,1,1,0,0
2,5,1,1,1,1,0,2,2,1,1,0,1,0
43,5,1,3,1,1,0,1,2,1,1,0,0,0
39,5,1,3,1,0,3,0,1,0,1,0,0,0
32,5,1,1,1,0,3,0,0,0,1,0,0,0
3,5,0,3,1,0,3,1,2,1,1,1,0,1
0,5,1,3,1,0,3,1,1,1,1,0,0,1
40,5,1,2,1,1,2,1,2,1,1,1,0,1
4,5,1,2,1,0,3,2,2,1,1,0,1,1
1,5,1,3,1,1,1,2,2,1,1,1,0,0
3,5,0,0,1,1,1,1,2,1,1,1,0,0
16,5,1,0,1,1,1,0,0,0,1,0,0,0
43,5,1,3,1,0,3,0,1,0,1,1,0,0
41,5,1,3,1,0,3,0,2,1,1,0,0,0
6,5,0,0,1,0,3,0,0,0,1,0,0,0
5,5,0,3,1,1,1,1,2,1,1,1,0,1
0,5,1,0,1,1,0,0,1,2,1,0,0,0
38,5,1,3,1,1,0,0,1,0,1,0,1,0
42,5,1,2,1,1,2,1,2,1,1,1,0,0
7,5,0,3,1,0,3,1,2,1,1,1,0,0
32,5,1,1,1,0,3,2,2,1,1,0,1,0
2,5,1,1,1,1,1,2,2,1,1,1,0,1
1,5,0,0,1,0,3,0,1,0,1,1,0,0
15,5,1,1,1,1,2,2,1,1,1,1,0,1
0,5,1,2,1,1,2,1,1,1,1,0,1,1
43,5,0,3,1,1,1,0,0,0,1,1,0,0
8,5,0,3,1,0,3,2,2,1,1,0,0,1
3,5,0,2,1,1,0,2,2,1,1,1,0,0
5,5,1,3,1,1,0,0,1,0,1,1,0,1
9,5,1,3,1,1,2,0,1,0,1,0,1,1
4,5,1,1,1,1,0,2,2,1,1,0,0,1
2,5,1,3,1,1,0,1,2,1,1,1,0,0
38,5,0,2,1,0,3,1,2,1,1,1,0,1
28,5,0,3,1,0,3,0,0,0,1,0,0,0
27,5,0,2,1,1,2,0,1,0,1,1,0,0
10,5,1,3,1,0,3,2,2,1,1,1,1,1
0,5,0,3,1,1,1,0,1,0,1,1,0,1
6,5,0,3,1,1,2,0,1,0,1,0,0,1
6,5,0,4,1,0,3,0,1,0,1,1,0,0
