location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
35,18,0,2,1,1,2,1,2,1,1,0,0,0
34,18,1,2,1,0,3,0,2,1,1,1,0,0
21,18,0,4,1,1,2,0,1,2,1,1,0,1
30,18,1,3,1,0,3,0,1,0,1,0,0,1
12,18,1,2,1,1,1,1,2,1,1,1,0,1
25,18,1,1,1,1,0,0,2,1,1,0,0,0
31,18,0,1,1,0,3,2,2,1,1,1,0,0
41,18,1,3,1,1,1,2,2,1,1,1,1,1
37,18,1,3,1,0,3,1,1,1,1,1,0,1
36,18,1,3,1,1,0,2,2,1,1,1,0,0
31,18,0,3,1,0,3,1,1,1,1,0,0,0
0,18,0,3,1,0,3,0,0,0,1,0,0,0
31,18,1,2,1,1,1,0,1,0,1,1,0,0
42,18,0,4,1,1,0,1,1,1,1,0,0,0
38,18,1,3,1,0,3,1,2,1,1,0,0,0
43,18,0,3,1,0,3,0,1,0,1,1,0,1
35,18,0,0,1,0,3,0,0,0,1,1,0,0
32,18,1,3,1,0,3,2,2,1,1,0,0,1
4,18,1,0,1,1,1,2,2,1,1,0,0,0
6,18,1,3,1,1,1,1,2,1,1,0,0,0
39,18,0,1,1,1,1,1,2,1,1,0,0,1
37,18,1,1,1,1,2,1,2,1,1,1,0,1
33,18,0,3,1,0,3,1,2,1,1,0,0,1
4,18,1,1,1,0,3,2,2,1,1,0,0,1
40,18,0,3,1,0,3,2,1,2,1,1,0,0
22,18,1,1,1,0,3,1,2,1,1,0,1,0
38,18,0,3,1,1,2,0,0,0,1,1,0,1
34,18,1,0,1,1,0,0,1,0,1,0,0,1
41,18,0,2,1,0,3,0,1,0,1,1,0,0
39,18,1,0,1,1,0,0,0,0,1,1,0,1
36,18,0,2,1,1,1,2,2,1,1,1,0,0
0,18,1,3,1,0,3,1,2,1,1,0,1,1
42,18,1,3,1,1,0,0,1,0,1,0,0,1
37,18,0,1,1,1,2,0,2,1,1,1,0,1
42,18,0,0,1,0,3,1,2,1,1,0,0,0
40,18,0,0,1,1,2,1,2,2,1,1,0,0
35,18,1,2,1,1,2,0,1,0,1,0,0,0
15,18,0,0,1,1,0,1,2,1,1,1,0,1
1,18,1,1,1,1,1,1,1,1,1,1,1,0
41,18,1,3,1,1,1,0,0,0,1,0,0,1
37,18,1,0,1,1,1,1,2,1,1,0,0,1
41,18,0,2,1,0,3,0,1,2,1,0,0,1
5,18,0,4,1,0,3,0,1,0,1,1,0,0
15,18,1,1,1,1,1,1,2,1,1,1,1,1
35,18,1,1,1,1,1,0,0,0,1,0,0,1
42,18,0,0,1,1,0,2,1,1,1,1,0,0
38,18,0,3,1,1,0,1,2,1,1,1,0,1
2,18,1,3,1,1,2,1,1,1,1,0,1,1
18,18,1,1,1,0,3,1,2,1,1,1,0,0
15,18,1,2,1,0,3,0,2,1,1,1,1,0
37,18,0,1,1,1,2,0,1,1,1,1,0,1
39,18,0,1,1,0,3,0,0,0,1,0,0,1
3,18,0,0,1,0,3,0,0,0,1,1,0,1
31,18,0,3,1,1,1,1,1,1,1,0,0,0
0,18,0,2,1,1,1,1,2,1,1,0,0,1
0,18,0,3,1,0,3,2,2,1,1,0,0,0
21,18,0,3,1,1,1,1,1,1,1,1,0,0
40,18,0,1,1,1,1,0,1,0,1,1,0,1
4,18,1,1,1,1,0,1,2,1,1,0,1,0
28,18,0,3,1,1,0,2,1,1,1,1,0,1
1,18,0,3,1,0,3,2,1,1,1,0,0,0
42,18,1,1,1,1,1,1,2,1,1,0,1,1
41,18,0,2,1,1,2,0,1,0,1,1,0,1
6,18,0,3,1,1,2,1,2,1,1,1,0,0
31,18,0,0,1,0,3,0,1,0,1,1,0,0
5,18,0,3,1,0,3,0,1,1,1,1,0,0
0,18,1,3,1,1,0,2,2,1,1,0,0,1
42,18,0,3,1,1,2,0,1,0,1,1,0,1
7,18,1,3,1,1,2,1,2,1,1,1,1,0
2,18,1,3,1,0,3,2,2,1,1,0,0,0
1,18,0,1,1,1,2,1,2,1,1,1,0,0
29,18,0,3,1,0,3,0,1,0,1,0,0,0
8,18,1,2,1,1,0,0,1,0,1,0,1,1
30,18,1,2,1,0,3,2,2,1,1,0,1,0
3,18,1,1,1,0,3,0,0,0,1,0,0,0
5,18,1,1,1,0,3,0,2,1,1,0,0,1
38,18,1,0,1,1,2,0,1,0,1,1,0,1
9,18,0,3,1,1,2,2,2,1,1,1,0,1
11,18,0,2,1,1,0,0,2,1,1,1,0,1
4,18,0,0,1,0,3,0,1,0,1,1,0,0
2,18,0,1,1,1,0,2,2,1,1,0,0,0
7,18,1,2,1,1,0,2,2,1,1,0,0,0
