location,occupation,certification,age,gender,type,availability,minimumWage,experience,clientsAttended,doorstepService ,references,liscenced,shoppingliscence
32,11,1,3,0,1,2,1,1,1,1,1,0,0
30,11,0,3,0,0,3,2,1,1,1,1,0,0
13,11,1,0,0,0,3,0,1,0,1,0,1,0
26,11,1,3,0,0,3,2,2,1,1,0,0,0
37,11,1,1,0,1,0,0,0,0,1,1,1,0
33,11,0,0,0,0,3,2,2,1,1,1,0,1
31,11,1,1,0,0,3,1,2,2,1,0,0,1
27,11,1,2,0,1,0,1,2,1,1,0,1,1
7,11,0,0,0,0,3,0,2,1,1,0,0,0
27,11,1,1,0,1,0,1,1,2,1,1,0,0
32,11,0,2,0,0,3,1,2,1,1,0,0,0
15,11,1,1,0,1,2,2,2,1,1,1,0,0
31,11,1,1,0,0,3,0,1,0,1,0,1,1
38,11,1,2,0,0,3,2,2,1,1,1,1,0
21,11,1,0,0,0,3,2,2,1,1,1,0,0
34,11,0,3,0,1,1,0,1,0,1,0,0,1
32,11,0,3,0,0,3,0,0,0,1,1,0,0
23,11,0,2,0,1,2,0,1,0,1,1,0,0
28,11,1,3,0,0,3,2,1,1,1,1,0,1
19,11,1,1,0,0,3,0,1,0,1,1,1,1
39,11,1,2,0,0,3,1,2,1,1,0,1,0
3,11,1,2,0,1,1,2,2,1,1,0,1,1
36,11,1,2,0,1,2,2,2,1,1,1,0,0
33,11,1,3,0,0,3,2,1,1,1,0,0,1
29,11,0,3,0,0,3,2,2,1,1,1,0,0
33,11,1,2,0,0,3,0,0,0,1,0,1,0
36,11,1,3,0,1,1,2,1,1,1,0,0,1
2,11,1,2,0,0,3,0,1,0,1,1,1,1
40,11,1,2,0,1,2,0,1,0,1,0,0,0
30,11,0,1,0,1,1,0,1,0,1,1,0,0
40,11,0,4,0,1,0,2,1,1,1,0,0,1
33,11,1,1,0,1,2,0,0,0,1,0,1,1
35,11,1,3,0,1,1,1,1,1,1,0,0,0
34,11,1,3,0,0,3,1,2,2,1,1,0,0
1,11,0,1,0,1,0,0,0,0,1,0,0,1
0,11,1,3,0,0,3,1,2,1,1,0,0,1
30,11,0,3,0,0,3,2,2,1,1,0,0,0
40,11,1,1,0,0,3,1,1,1,1,1,0,1
41,11,0,2,0,0,3,1,2,1,1,1,0,1
37,11,1,0,0,0,3,1,1,1,1,1,0,1
20,11,1,4,0,1,2,2,2,1,1,1,0,0
36,11,1,3,0,0,3,1,2,1,1,0,0,0
31,11,0,1,0,0,3,1,2,1,1,0,0,0
21,11,1,3,0,1,1,0,0,0,1,1,0,0
42,11,1,0,0,0,3,0,1,2,1,1,1,0
38,11,1,1,0,0,3,2,2,1,1,0,0,1
35,11,1,3,0,0,3,1,2,1,1,1,0,0
32,11,0,4,0,0,3,2,1,1,1,1,0,1
12,11,0,3,0,1,2,0,0,0,1,0,0,0
43,11,1,1,0,0,3,1,1,1,1,0,1,1
39,11,0,1,0,0,3,2,1,1,1,1,0,0
19,11,0,3,0,0,3,1,2,1,1,1,0,1
37,11,0,4,0,1,1,1,2,1,1,0,0,0
33,11,0,0,0,0,3,0,1,0,1,1,0,0
29,11,0,0,0,0,3,0,1,0,1,0,0,1
7,11,1,3,0,0,3,0,1,0,1,0,0,1
40,11,0,1,0,1,1,0,0,0,1,0,0,1
38,11,1,3,0,0,3,2,2,1,1,1,0,0
34,11,1,4,0,0,3,2,1,1,1,1,0,0
10,11,0,3,0,1,1,2,1,1,1,0,0,0
20,11,1,0,0,1,1,1,2,1,1,0,1,1
41,11,0,4,0,1,2,2,2,1,1,0,0,1
39,11,0,0,0,1,0,1,1,1,1,0,0,0
36,11,0,3,0,1,0,2,2,1,1,1,0,0
0,11,1,2,0,1,0,0,0,0,1,0,1,1
16,11,1,3,0,1,1,0,1,0,1,0,1,1
42,11,0,0,0,1,2,0,1,0,1,0,0,1
40,11,0,3,0,1,1,2,2,1,1,1,0,0
35,11,0,1,0,1,1,1,2,1,1,0,0,0
1,11,0,3,0,1,0,0,0,0,1,0,0,1
17,11,1,2,0,1,0,1,2,1,1,1,0,1
43,11,1,2,0,1,1,2,2,1,1,1,0,1
13,11,1,1,0,0,3,1,2,1,1,1,1,1
41,11,0,3,0,0,3,0,0,0,1,1,0,1
25,11,1,3,0,1,1,1,2,1,1,1,0,0
37,11,0,4,0,1,2,0,2,1,1,1,0,0
5,11,1,3,0,0,3,0,1,0,1,1,1,0
8,11,0,2,0,1,0,1,2,1,1,1,0,1
10,11,1,3,0,0,3,1,2,1,1,1,0,0
42,11,1,0,0,1,0,1,2,1,1,0,0,0
38,11,1,2,0,0,3,0,1,2,1,0,0,1
2,11,1,4,0,1,1,0,0,0,1,0,1,0
32,11,1,3,0,0,3,2,2,1,1,0,0,1
7,11,0,0,0,1,2,2,2,1,1,1,0,0
43,11,1,2,0,0,3,1,2,1,1,1,0,0
39,11,1,1,0,0,3,0,1,0,1,0,0,1
3,11,0,3,0,1,2,2,2,1,1,0,0,0
2,11,1,1,0,1,2,0,0,0,1,0,1,0
42,11,1,2,0,1,0,2,1,1,1,0,1,1
0,11,0,2,0,0,3,0,2,1,1,1,0,1
33,11,1,1,0,0,3,0,1,0,1,1,0,1
40,11,0,1,0,0,3,0,1,2,1,1,0,1
4,11,0,0,0,1,1,0,2,1,1,0,0,1
2,11,1,3,0,1,2,1,2,1,1,1,0,0
1,11,0,2,0,1,1,0,0,0,1,1,0,0
8,11,1,1,0,0,3,0,2,1,1,0,0,1
10,11,0,1,0,1,2,0,1,0,1,1,0,0
28,11,0,2,0,0,3,1,2,1,1,0,0,0
10,11,0,3,0,1,1,1,2,2,1,0,0,1
41,11,1,3,0,1,1,2,2,1,1,0,0,0
11,11,1,0,0,0,3,0,0,0,1,0,0,1
6,11,0,0,0,1,0,2,2,1,1,0,0,0
5,11,0,3,0,0,3,0,1,1,1,0,0,0
1,11,0,4,0,1,0,2,2,1,1,0,0,1
0,11,0,2,0,0,3,2,2,1,1,1,0,1
22,11,0,3,0,1,1,1,2,1,1,0,0,1
20,11,0,1,0,1,0,0,2,1,1,0,0,1
42,11,1,3,0,0,3,0,0,0,1,1,0,0
23,11,0,1,0,0,3,1,1,1,1,1,0,1
7,11,0,3,0,1,0,1,2,1,1,0,0,1
2,11,0,0,0,1,1,2,2,1,1,0,0,1
25,11,1,0,0,0,3,1,2,1,1,1,1,1
1,11,0,4,0,1,0,1,1,1,1,0,0,0
27,11,0,3,0,0,3,1,1,1,1,0,0,1
41,11,0,1,0,1,0,0,0,0,1,0,0,0
43,11,0,1,0,1,1,2,2,1,1,1,0,1
8,11,0,2,0,0,3,0,1,0,1,0,0,0
3,11,1,0,0,0,3,1,2,1,1,1,0,0
13,11,0,3,0,1,1,2,2,1,1,0,0,1
5,11,1,3,0,0,3,1,1,1,1,0,0,0
9,11,0,1,0,1,2,1,1,1,1,0,0,1
9,11,0,3,0,1,1,0,1,0,1,1,0,0
4,11,1,3,0,1,0,0,1,0,1,1,0,1
21,11,1,3,0,1,1,1,2,1,1,1,0,0
2,11,0,3,0,1,0,0,0,0,1,1,0,1
37,11,0,3,0,0,3,0,0,0,1,1,0,1
20,11,0,3,0,1,0,1,1,1,1,1,0,0
